type,salary,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,company_logo_url,remote,skill0,level0,skill1,level1,skill2,level2
b2b,21000,Full Stack Developer,-,Wrocław,PL,"-, Wrocław",java,remote,DCV Technologies,http://www.dcvtechnologies.co.uk,100+,mid,51.1078852,17.0385376,2022-01-03T11:00:26.500Z,false,dcv-technologies-full-stack-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/342083d256be4033c51f8cf8577675edb17a1526.jpg?1639651202,true,Microservices,4,Java,4,Software Development,5
permanent,18000,Senior Software Engineer (Java) -Remote,Pradnicka 20a,Kraków,PL,"Pradnicka 20a, Kraków",java,remote,Guidewire,https://www.guidewire.com/,+2400,senior,50.0775626,19.936,2022-01-03T11:00:26.500Z,true,guidewire-senior-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/309c36adf927bcf2b8676c8e848666f53aabd9a8.png?1585240145,true,Spring,3,TDD,4,Java,4
b2b,18000,REMOTE / Test Automation Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",java,remote,Link Group,http://linkgroup.pl/,200-250,mid,51.1106992,17.0323662,2022-01-03T11:00:26.500Z,true,link-group-remote-test-automation-engineer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/beeac2b500ecdc2ddab4be542df7e40f9470263c.png?1638787020,true,SQL,3,JIRA,3,Selenium,3
mandate_contract,13000,PHP Symfony Developer,Centrum,Poznań,PL,"Centrum, Poznań",php,remote,one.bid,https://one.bid,<10,mid,52.4093634,16.9317991,2022-01-03T11:00:00.000Z,true,one-bid-php-symfony-developer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/431ee2c39907fde92807ed131332aa1ac20cc50a.jpg?1640790329,true,JS,3,MySQL,3,PHP 7.x,4
b2b,14000,Software Engineer (Python),Baraniaka 6,Poznań,PL,"Baraniaka 6, Poznań",python,remote,Egnyte Poland,http://www.egnyte.com,800+,mid,52.4028345,16.9579471,2022-01-03T11:00:00.000Z,true,egnyte-poland-software-engineer-python-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/085945af80bb6474bfcd69ac4e33f9f60891094f.jpg?1629186013,true,Unit Testing,3,Linux,3,Python 3,3
mandate_contract,1600,Bootcamp Salesforce Admin/Konsultant,Centrum,Warszawa,PL,"Centrum, Warszawa",admin,remote,Clorce Solutions,https://clorce.com,20,junior,52.2302091,21.0113922,2022-01-03T11:00:00.000Z,true,clorce-solutions-bootcamp-salesforce-admin-konsultant-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/c8d03262cccf5bcdf54be0148c24e8b75a05686c.png?1640690012,true,Salesforce,1,Java,1,JavaScript,1
b2b,24500,Regular/Senior GO Developer,Składowa 35,Łódź,PL,"Składowa 35, Łódź",go,remote,Knowit Poland sp. z o.o. ,https://www.knowit.eu/pl,250-300,senior,51.7706783,19.4712017,2022-01-03T11:00:00.000Z,true,knowit-poland-sp-z-o-o-regular-senior-go-developer,https://bucket.justjoin.it/offers/company_logos/thumb/44d01ae4fea548bba0672ce2d3bf745f098892c8.png?1639651044,true,TDD,3,AWS,4,Go,4
b2b,9000,QA Manual Engineer,Baraniaka 6,Poznań,PL,"Baraniaka 6, Poznań",testing,remote,Egnyte Poland,http://www.egnyte.com,800+,mid,52.4028345,16.9579471,2022-01-03T11:00:00.000Z,true,egnyte-poland-qa-manual-engineer-e74e4fca-4a54-460f-b4d9-be4cc74ae15a,https://bucket.justjoin.it/offers/company_logos/thumb/0fd9d9e6a69e790f36c6d8d10efd8454245bac8b.jpg?1629377255,true,Python,1,Manual Testing,3,JIRA,3
permanent,14000,Database Administrator (PostgreSQL),Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",data,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,senior,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-database-administrator-postgresql,https://bucket.justjoin.it/offers/company_logos/thumb/3cbad29f5ffc172f9dbcda463b0b3b8e9b662572.png?1639132434,true,OEM,3,Grid-Infrastructure,5,PostgreSQL,5
b2b,12000,QA Automation Engineer,Abpa. A.Baraniaka 6,Poznań,PL,"Abpa. A.Baraniaka 6, Poznań",testing,remote,Egnyte Poland,http://www.egnyte.com,200+,mid,52.4028345,16.9579471,2022-01-03T11:00:00.000Z,true,egnyte-poland-qa-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/65d1e07a839b1c58fd8f993d4a9e3e2f4a6f1b1f.jpg?1611744218,true,Automated Testing,3,Writing test cases,3,Manual Testing,4
permanent,15000,Python Developer,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",python,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,mid,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/394ee94bc00524666b2ff4d615529d8058862e68.png?1639132783,true,SQL,3,Oracle,3,Python,4
permanent,15000,Sybase Database Administrator,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",admin,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,mid,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-sybase-database-administrator,https://bucket.justjoin.it/offers/company_logos/thumb/b3127eaab3f48a941a2dd96945dbeaaa4317edc7.png?1639131802,true,Sybase Replication Server,1,Sybase DBA,5,,
permanent,14500,DevOps with Windows Administration,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",devops,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,mid,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-devops-with-windows-administration,https://bucket.justjoin.it/offers/company_logos/thumb/610e69fb698e2dd5110248810d6d794e4e748210.png?1639132947,true,TeamCity,4,Jenkins,4,Nexus,4
mandate_contract,13000,PHP Symfony Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",php,remote,one.bid,https://one.bid,<10,mid,51.1103736,17.0310308,2022-01-03T11:00:00.000Z,true,one-bid-php-symfony-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/cf7b0501ff672c7a2315273c5a17c9508396b419.jpg?1640790284,true,JS,3,MySQL,3,PHP 7.x,4
permanent,16000,DevOps Engineer,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",devops,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,mid,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/3e5b33a5f413b7a69b4b05d98f1652cf2260caae.png?1639132630,true,Nexus support,3,GitHub/Teamcity/Jenkins,3,Kubernetes,4
permanent,18000,Senior BigData Developer (with Python),Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",data,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,senior,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-senior-bigdata-developer-with-python,https://bucket.justjoin.it/offers/company_logos/thumb/9a880e15a7391b2596477b4bbac117a81e3bf4a4.png?1639131965,true,Agile,4,SQL,4,Python,4
permanent,15000,Senior Software Developer,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",python,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,senior,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-senior-software-developer,https://bucket.justjoin.it/offers/company_logos/thumb/bf6a64f307f4e2587c7e2063bda947672e9236e3.png?1639131649,true,SQLAlchemy,4,SQL Server,4,Python,5
permanent,15000,Java Developer,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",java,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,mid,50.0868192,19.9877724,2022-01-03T11:00:00.000Z,true,luxoft-poland-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/434bf95466b0a66b3d4d6a464f34c7303545822c.png?1639133132,true,JavaScript,3,CSS,3,Java,4
b2b,14700,DevOps,Marynarska 13,Warszawa,PL,"Marynarska 13, Warszawa",devops,remote,Telemedi,https://telemedi.com/,80+,mid,52.1779907,21.0008466,2022-01-03T11:00:00.000Z,true,telemedi-devops,https://bucket.justjoin.it/offers/company_logos/thumb/36a2815b8fe5ee8210ffdf3d83585fdaab241515.png?1625748278,true,JIRA,3,Terraform,3,Google Cloud Platform,3
mandate_contract,1600,Bootcamp Salesforce Admin/Konsultant,Grunwaldzka 41b/2,Poznań,PL,"Grunwaldzka 41b/2, Poznań",admin,remote,Clorce Solutions,https://clorce.com,20,junior,52.4033699,16.8916141,2022-01-03T11:00:00.000Z,true,clorce-solutions-junior-salesforce-tester,https://bucket.justjoin.it/offers/company_logos/thumb/35a56f6f1c511f74e87373c88993bef169d0d1d6.png?1592921811,true,Salesforce,1,Java,1,JavaScript,1
b2b,18060,PHP Tech Lead,Marynarska 13,Warszawa,PL,"Marynarska 13, Warszawa",php,remote,Telemedi,https://telemedi.com/,80+,senior,52.1779907,21.0008466,2022-01-03T11:00:00.000Z,true,telemedico-php-developer-symphony,https://bucket.justjoin.it/offers/company_logos/thumb/f9bc61cc56f269e51f3afda9492e172a020c00aa.png?1625742764,true,MySQL,4,Symfony,4,PHP,4
mandate_contract,1600,Bootcamp Salesforce Admin/Konsultant,Centrum,Kraków,PL,"Centrum, Kraków",admin,remote,Clorce Solutions,https://clorce.com,20,junior,50.0550498,19.9259309,2022-01-03T11:00:00.000Z,true,clorce-solutions-bootcamp-salesforce-admin-konsultant-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/44930f60ea6297f8ec0adb8539eb830e9e457c7b.png?1640689994,true,Salesforce,1,Java,1,JavaScript,1
b2b,15400,QA Team Lead,Marynarska 13,Warszawa,PL,"Marynarska 13, Warszawa",testing,remote,Telemedi,https://telemedi.com/,80+,senior,52.1779907,21.0008466,2022-01-03T11:00:00.000Z,true,telemedi-qa-team-lead,https://bucket.justjoin.it/offers/company_logos/thumb/4b8adf3c99c848b1bcca54ac0bcca29656272546.png?1634307590,true,JIRA,3,Postman,3,Testing,4
b2b,14500,Data Engineer,Baraniaka 6,Poznań,PL,"Baraniaka 6, Poznań",data,remote,Egnyte Poland,http://www.egnyte.com,800+,mid,52.4028345,16.9579471,2022-01-03T11:00:00.000Z,true,egnyte-poland-data-engineer-6078ed5c-85fc-4b3d-b62f-642ef52d163e,https://bucket.justjoin.it/offers/company_logos/thumb/8329cd5416ba2fb5e8cb9e451c859a0e184232e5.jpg?1628773563,true,Scala,1,SQL,3,Python,3
b2b,26500,Fullstack Developer,Grzybowska 62,Warszawa,PL,"Grzybowska 62, Warszawa",javascript,remote,HireOne IT Recruitment,http://hire1.it,20 - 25,senior,52.2345145,20.9857244,2022-01-03T10:41:00.000Z,true,hireone-it-recruitment-fullstack-developer,https://bucket.justjoin.it/offers/company_logos/thumb/6b5b6c7573b459ca0ba49cab3ff0b9adde6971eb.png?1639927431,true,REST,4,TypeScript,4,GraphQL,4
b2b,25500,DevOps Engineer,Grzybowska 62,Warszawa,PL,"Grzybowska 62, Warszawa",devops,remote,HireOne IT Recruitment,http://hire1.it,20 - 25,senior,52.2342616,20.986041,2022-01-03T10:40:00.000Z,true,hireone-it-recruitment-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/d362e9b11185c72b30f7659dfd356cee3786c899.png?1640786396,true,Ansible/Terraform/CloudFormation,4,AWS or other,4,TDD,4
b2b,21500,"Fullstack Developer (RoR, React, JS)",Grzybowska 62,Warszawa,PL,"Grzybowska 62, Warszawa",javascript,remote,HireOne IT Recruitment,http://hire1.it,20 - 25,mid,52.2342616,20.986041,2022-01-03T10:40:00.000Z,true,hireone-it-recruitment-fullstack-developer-ror-react-js,https://bucket.justjoin.it/offers/company_logos/thumb/15a3888ec702f73f3844800ab03426b897419382.png?1640693299,true,Ruby on Rails,4,React,4,JavaScript,4
b2b,13000,QA Engineer,Rynek 49,Wrocław,PL,"Rynek 49, Wrocław",testing,partly_remote,Play Magnus,https://www.playmagnusgroup.com,100+,mid,51.1108145,17.0324414,2022-01-03T10:39:00.000Z,true,play-magnus-qa-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/318f2538e6f03d3795e3d48b778f19c191b876b6.png?1632991746,false,Java,1,Mobile,3,Testing,4
b2b,15000,Frontend Angular Developer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",javascript,remote,Cobiro A/S,http://cobiro.com,50-70,mid,54.3871819,18.5942542,2022-01-03T10:35:00.000Z,true,cobiro-a-s-frontend-angular-developer-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/bbed4c25e8dc04a9409ff9a3592187550386c25f.png?1641206107,true,CSS,3,Angular 2+,3,TypeScript,3
b2b,22000,Back-end PHP Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",php,remote,Cobiro A/S,http://cobiro.com,50-70,mid,51.1039803,17.0183473,2022-01-03T10:34:00.000Z,true,cobiro-a-s-back-end-php-developer,https://bucket.justjoin.it/offers/company_logos/thumb/5d1cf5fc7bdf857ee00da3b2027533e88328676b.png?1641206059,true,Symfony or Laravel,3,PHP,3,,
b2b,15000,Frontend Angular Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Cobiro A/S,http://cobiro.com,50-70,mid,51.1103736,17.0310308,2022-01-03T10:34:00.000Z,true,cobiro-a-s-frontend-angular-developer,https://bucket.justjoin.it/offers/company_logos/thumb/234eda7dfedebe3103b65fda581b89d8cb384b3c.png?1641206092,true,CSS,3,Angular 2+,3,TypeScript,3
b2b,22000,Back-end PHP Developer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",php,remote,Cobiro A/S,http://cobiro.com,50-70,mid,54.3871819,18.5942542,2022-01-03T10:34:00.000Z,true,cobiro-a-s-back-end-php-developer-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/4a7970a825ad7cce10daba83d84fb75944509d93.png?1641206079,true,Symfony or Laravel,3,PHP,3,,
b2b,17000,DevOps Engineer,Rynek 49,Wrocław,PL,"Rynek 49, Wrocław",devops,remote,Play Magnus,https://www.playmagnusgroup.com,100+,mid,51.1108145,17.0324414,2022-01-03T10:32:00.000Z,true,play-magnus-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/7b4cb256ab40dddc3daef2da27b28a6bec0d43ff.png?1641205932,true,K8S,3,Linux,4,AWS,4
b2b,16000,React/TypeScript Developer,prosta 68,Warszawa,PL,"prosta 68, Warszawa",javascript,office,BETFAN Sp. z o.o.,http://BETFAN Sp. z o.o.,20-50,senior,52.2301605,20.9812238,2022-01-03T10:31:00.000Z,false,betfan-sp-z-o-o-react-typescript-developer,https://bucket.justjoin.it/offers/company_logos/thumb/75729e0b6442d0d4f37e517e97cdff2c8390690c.jpg?1641205769,false,TypeScript,4,CSS3,5,HTML5,5
b2b,17500,Data Scientist Mid/Senior,Królewska 53,Kraków,PL,"Królewska 53, Kraków",data,partly_remote,Relia Sol,https://reliasol.ai/,10- 23,mid,50.073287,19.9172669,2022-01-03T10:30:00.000Z,true,relia-sol-data-scientist-mid-senior,https://bucket.justjoin.it/offers/company_logos/thumb/66cf6279534d2b9ff416d117167b3326fb8718d1.JPG?1637844774,false,Statistics,4,Machine Learning,4,Python,4
b2b,23000,Backend Engineer,Rynek 49,Wrocław,PL,"Rynek 49, Wrocław",go,partly_remote,Play Magnus,https://www.playmagnusgroup.com,100+,senior,51.1108145,17.0324414,2022-01-03T10:23:00.000Z,true,play-magnus-backend-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/8e9428207c48ef2e462b4addf7c48ac7ded9cc2b.png?1633428659,false,Unix,3,Node,4,Golang,4
b2b,25000,Ruby on Rails Expert/Senior,Solec 18b/21,Warszawa,PL,"Solec 18b/21, Warszawa",ruby,remote,Memcare,http://www.memcare.com,5-15,senior,52.232427,21.038872,2022-01-03T10:20:00.000Z,true,memcare-ruby-on-rails-expert-senior,https://bucket.justjoin.it/offers/company_logos/thumb/fd78bbaa87f486480c69f70a0da77be7fd01d155.png?1632225707,true,JIRA,3,Git,3,Ruby on Rails,5
b2b,17500,Flutter Developer,Aleje Jerozolimskie 94,Warszawa,PL,"Aleje Jerozolimskie 94, Warszawa",mobile,remote,Corner,http://joincorner.com,1-10,mid,52.2227767,20.9796606,2022-01-03T10:18:00.000Z,true,corner-flutter-developer,https://bucket.justjoin.it/offers/company_logos/thumb/e754f09cb40cdd00076c63e4efd5836ffc764c6b.png?1612292181,true,Android,3,Dart,3,Flutter,4
b2b,18000,Data Scientist (Mid-Senior),Dominikańska 25a,Warszawa,PL,"Dominikańska 25a, Warszawa",data,remote,Smartpatient,https://www.smartpatient.eu/,100+,senior,52.176845,21.034008,2022-01-03T10:14:00.000Z,true,smartpatient-data-scientist-35b51424-0f0e-49ba-8beb-608d02341c4f,https://bucket.justjoin.it/offers/company_logos/thumb/e386ee3e41d6545d232afb23b77dd44428417fba.png?1641205570,true,Pandas,4,Python,4,Polish,5
b2b,26000,Senior Solutions Architect,Al. Jerozolimskie 100,Warszawa,PL,"Al. Jerozolimskie 100, Warszawa",architecture,partly_remote,Execon,http://execon.pl,140,senior,52.221902,20.976578,2022-01-03T10:13:00.000Z,true,execon-senior-solutions-architect,https://bucket.justjoin.it/offers/company_logos/thumb/ac99f582766eb70d8f7f767e5db70ae1700ef381.png?1638541589,false,Software Architecture,4,Architecture,4,Microservice Architecture,4
b2b,12000,Mid Python Developer,Rynek 6,Gliwice,PL,"Rynek 6, Gliwice",python,remote,sky gate,https://skygate.io,50 - 100,mid,50.29389,18.6649819,2022-01-03T10:09:00.000Z,true,skygate-mid-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/190bc62c7e6c187dee7c9d609d8aba527a2d4b36.png?1635865051,true,Django,2,GitFLow,3,Git,3
b2b,13500,Mid JavaScript Developer,Rynek 6,Gliwice,PL,"Rynek 6, Gliwice",javascript,remote,sky gate,https://skygate.io,70 - 90,mid,50.29389,18.6649819,2022-01-03T10:09:00.000Z,true,skygate-mid-js-developer-relokacja,https://bucket.justjoin.it/offers/company_logos/thumb/29f81b92097372bdb7717bd99ef3e13741909499.png?1635865056,true,TypeScript,3,JavaScript,4,ESNext,4
b2b,19500,Data Engineer (Senior),Dominikańska 25A,Warszawa,PL,"Dominikańska 25A, Warszawa",data,remote,Smartpatient,https://www.smartpatient.eu/,100+,senior,52.1768356,21.0340247,2022-01-03T10:06:00.000Z,true,smartpatient-data-engineer-senior,https://bucket.justjoin.it/offers/company_logos/thumb/f3db07097bb692b93bb41b8b97e01101842a482f.png?1641204314,true,Scala,4,English,4,Polish,5
permanent,5600,Junior Test Automation Engineer,Aleja Stanów Zjednoczonych 61A,Warszawa,PL,"Aleja Stanów Zjednoczonych 61A, Warszawa",testing,office,Softax,http://softax.pl,150+,junior,52.2416215,21.0823169,2022-01-03T10:00:18.611Z,true,softax-junior-test-automation-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/de44bdfbd7a9f701046c1351174fe29b8bdf5342.png?1636463571,false,Problem Solving,3,Team Player,3,Communication Skills,3
b2b,15000,UX/UI Designer,Centrum,Kraków,PL,"Centrum, Kraków",ux,remote,Link Group,http://linkgroup.pl/,200-250,mid,50.0761852,19.9587208,2022-01-03T10:00:18.611Z,false,link-group-ux-ui-designer,https://bucket.justjoin.it/offers/company_logos/thumb/7e959cf23f092e861ac86f63749828c06deaece2.png?1639389049,true,Adobe XD,4,Sketch,4,Photoshop,4
permanent,17000,QA Automation Engineer,Centrum,Kraków,PL,"Centrum, Kraków",java,partly_remote,On Air Entertainment,https://onairentertainment.com/,200+,mid,50.0550498,19.9259309,2022-01-03T10:00:18.611Z,true,on-air-entertainment-qa-automation-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/e57549572334bd8dcba28e87b35a5970eeee7d16.png?1637079291,false,JIRA,3,JavaScript,3,Java,3
permanent,4500,Junior Solutions Engineer (Entry-Level),Legnicka 48A,Wrocław,PL,"Legnicka 48A, Wrocław",ruby,office,Northpass,https://www.northpass.com/,60+,junior,51.1176591,16.9964405,2022-01-03T10:00:18.611Z,true,northpass-junior-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/7b820f7845f101725fb101cc432c4f97e72f27de.png?1611147563,false,Ruby,1,Ruby on Rails,1,,
b2b,11700,Java Full Stack Programmer,-,Wrocław,PL,"-, Wrocław",java,remote,Higher,http://higher.pl,10+,mid,51.1078852,17.0385376,2022-01-03T10:00:18.611Z,true,higher-java-full-stack-programmer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/648a93e67797e456f84b16d163476d05931a2567.png?1640164689,true,AngularJS,3,UI,3,Java/J2EE,3
permanent,10250,iOS Developer,Centrum,Lublin,PL,"Centrum, Lublin",mobile,remote,Codelab Sp. z o.o.,https://codelab.eu/en/career/meet-us,200-300,mid,51.24263,22.5562697,2022-01-03T10:00:18.611Z,true,codelab-sp-z-o-o-ios-developer-lublin,https://bucket.justjoin.it/offers/company_logos/thumb/9fb18805309d562a96e9c4d2121f7414e30c9a6b.png?1639993979,true,English,3,Software Development,3,iOS,3
permanent,12000,Administrator/DevOps Salesforce,Ogrodowa 58,Warszawa,PL,"Ogrodowa 58, Warszawa",devops,remote,XTB,https://www.xtb.com/pl,250+,mid,52.2373166,20.9822774,2022-01-03T10:00:18.611Z,true,xtb-administrator-devops-salesforce,https://bucket.justjoin.it/offers/company_logos/thumb/8f1180066488135265d28a81f2fd6be046f1e959.jpg?1636534349,true,Lightning,2,salesforce permissions,3,SOQL,3
permanent,10250,iOS Developer,Centrum,Rzeszów,PL,"Centrum, Rzeszów",mobile,remote,Codelab Sp. z o.o.,https://codelab.eu/en/career/meet-us,200-300,mid,50.0419096,21.9980937,2022-01-03T10:00:18.611Z,true,codelab-sp-z-o-o-ios-developer-rzeszow,https://bucket.justjoin.it/offers/company_logos/thumb/e3b851f29fb66f197d9362954871969f87976ec8.png?1639993962,true,English,3,Software Development,3,iOS,3
b2b,31000,Adobe Experience Cloud Developer,Postępu 17B,Warszawa,PL,"Postępu 17B, Warszawa",java,remote,Sygnity,http://www.sygnity.pl,800,senior,52.1810258,20.9949994,2022-01-03T10:00:18.611Z,true,sygnity-adobe-experience-cloud-developer,https://bucket.justjoin.it/offers/company_logos/thumb/42a529b893e167828e0e95208c7fe2da3dc09f08.png?1632402776,true,Git,4,Java 8,5,AEM,5
b2b,11700,Java Full Stack Programmer,-,Poznań,PL,"-, Poznań",java,remote,Higher,http://higher.pl,10+,mid,52.406374,16.9251681,2022-01-03T10:00:18.611Z,true,higher-java-full-stack-programmer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/2aaff134693ce69044194502d48856a6c276582a.png?1640164696,true,AngularJS,3,UI,3,Java/J2EE,3
b2b,11700,Programmer Analyst C++,-,Wrocław,PL,"-, Wrocław",c,remote,Higher,http://higher.pl,10+,mid,51.1078852,17.0385376,2022-01-03T10:00:18.611Z,true,higher-programmer-analyst-c-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/c3cf88a9e68e76024bbf4f2f479e2cc359a8fe4f.png?1640164779,true,ASP.NET Core,3,ASP.NET,3,C++,3
b2b,11700,Programmer Analyst C++,-,Poznań,PL,"-, Poznań",c,remote,Higher,http://higher.pl,10+,mid,52.406374,16.9251681,2022-01-03T10:00:18.611Z,true,higher-programmer-analyst-c-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/92f454559fe4d2139d8c8366a0391df9effab4eb.png?1640164786,true,ASP.NET Core,3,ASP.NET,3,C++,3
b2b,10075,Automation Tester,-,Poznań,PL,"-, Poznań",testing,remote,Higher,http://higher.pl,10+,mid,52.406374,16.9251681,2022-01-03T10:00:18.611Z,true,higher-automation-tester-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/d94bc1bb7f2c1aa1d8a1de7fbc115dbfa737fdeb.png?1640164823,true,Cucumber,3,Selenium,3,QA,3
b2b,31000,Front-End Engineer,Centrum,Kraków,PL,"Centrum, Kraków",javascript,partly_remote,On Air Entertainment,https://onairentertainment.com/,200+,mid,50.0550498,19.9259309,2022-01-03T10:00:18.611Z,true,on-air-entertainment-front-end-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/b690d9988dc2ec32f8c737022d645431816145ed.png?1637077991,false,ReactJS,3,TypeScript,5,JavaScript,5
b2b,10075,Automation Tester,-,Wrocław,PL,"-, Wrocław",testing,remote,Higher,http://higher.pl,10+,mid,51.1078852,17.0385376,2022-01-03T10:00:18.611Z,true,higher-automation-tester-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/c79ee4392df2b2c486b5a8da1281805b1709c289.png?1640164816,true,Cucumber,3,Selenium,3,QA,3
b2b,14750,.Net Full Stack Developer,-,Poznań,PL,"-, Poznań",net,remote,Higher,http://higher.pl,10+,mid,52.406374,16.9251681,2022-01-03T10:00:18.611Z,true,higher-net-full-stack-developer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/5e90e72a638ea0cdb617a79d3f09d9fbd0d63554.png?1640164758,true,Entity Framework,3,ASP.NET MVC,3,C#,3
b2b,14750,.Net Full Stack Developer,-,Wrocław,PL,"-, Wrocław",net,remote,Higher,http://higher.pl,10+,mid,51.1078852,17.0385376,2022-01-03T10:00:18.611Z,true,higher-net-full-stack-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/66ff58ee143c2bcc0a2520f589361ce15839c04d.png?1640164751,true,Entity Framework,3,ASP.NET MVC,3,C#,3
b2b,15500,Mid Java Developer,Puławska 182,Warszawa,PL,"Puławska 182, Warszawa",java,remote,Acaisoft,http://acaisoft.com,250+,mid,52.1816941,21.0216558,2022-01-03T10:00:18.611Z,true,acaisoft-mid-java-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/24de934e78b03f94d2dcfc45f7feedc4a9549350.png?1639475733,true,SpringBoot,3,Gradle,3,Java 8+,3
permanent,11250,Java / Kotlin backend developer,Ruska 37/38,Wrocław,PL,"Ruska 37/38, Wrocław",java,partly_remote,ITERATEC,https://www.iteratec.com/pl,400,junior,51.1108,17.023667,2022-01-03T10:00:18.611Z,true,iteratec-java-kotlin-backend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/c9214469c155a58c46e71143030527874024dd15.jpg?1638174416,false,Git,2,Kotlin,2,English,3
b2b,14750,JAVA Full Stack Developer,-,Poznań,PL,"-, Poznań",java,remote,Higher,http://higher.pl,10+,mid,52.406374,16.9251681,2022-01-03T10:00:18.611Z,true,higher-java-full-stack-developer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/62989aaea96812099fa9722658c1ae83c623418f.png?1640164732,true,Agile,3,Angular,3,Java/J2EE,3
b2b,14750,JAVA Full Stack Developer,-,Wrocław,PL,"-, Wrocław",java,remote,Higher,http://higher.pl,10+,mid,51.1078852,17.0385376,2022-01-03T10:00:18.611Z,true,higher-java-full-stack-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/9ac23570f981db2e91faa4531d840441df6586fb.png?1640164726,true,Agile,3,Angular,3,Java/J2EE,3
b2b,11500,Project Manager,Parczewskiego 27,Katowice,PL,"Parczewskiego 27, Katowice",pm,partly_remote,KOTRAK S.A.,https://kotrak.com/,>200,mid,50.2648919,19.0237815,2022-01-03T10:00:18.611Z,true,kotrak-s-a-project-manager,https://bucket.justjoin.it/offers/company_logos/thumb/71aacf973f173b63c973cbdf996d43f7c817e262.png?1638180891,false,Smartsheet,3,JIRA,4,,
